,RNA.Enterocytes.BEST4
RP11-89F3.2,0.0
NBPF20,0.0
NBPF15,0.0
RP11-666A1.5,0.0
RP11-763B22.4,0.0
RP11-14N7.2,0.146807695
RP11-403I13.5,0.0
RP11-403I13.4,0.0
RP11-403I13.8,0.0
RP5-998N21.4,0.0
HIST2H3PS2,0.0
RP11-277L2.4,0.005565747
RP11-277L2.3,0.057977737
RP11-277L2.5,0.0
RP11-353N4.1,0.0
RP11-353N4.4,0.0
FCGR1A,0.0
HIST2H2BF,0.0
RP11-196G18.3,0.0
HIST2H3D,0.0
RP11-196G18.23,0.064142036
HIST2H4A,0.0
HIST2H2AA3,0.230808609
RP11-196G18.24,0.0
HIST2H2BE,0.229567099
HIST2H2AC,0.092161173
HIST2H2AB,0.0
BOLA1,0.044687545
SV2A,0.0
SF3B4,0.197436189
MTMR11,0.650046422
OTUD7B,0.247287176
VPS45,0.190028652
PLEKHO1,0.0
ANP32E,0.177625539
RP4-790G17.7,0.0
APH1A,0.490162825
C1orf54,0.0
C1orf51,0.0
MRPS21,0.797304153
PRPF3,0.16106721
RPRD2,0.0
TARS2,0.038710788
ECM1,0.0
LINC00568,0.0
RP11-54A4.2,0.0
ADAMTSL4,0.005987909
ADAMTSL4-AS1,0.0
MCL1,1.66955303
ENSA,1.209941777
GOLPH3L,0.338066102
HORMAD1,0.0
CTSS,3.733994297
CTSK,0.0
ARNT,0.307634115
SETDB1,0.015967158
CERS2,0.440556685
ANXA9,0.0
FAM63A,0.123459546
PRUNE,0.041405346
BNIPL,0.0
C1orf56,0.195226898
CDC42SE1,0.651822064
MLLT11,0.019139489
GABPB2,0.040702417
SEMA6C,0.0
TNFAIP8L2,0.0
SCNM1,0.407830381
LYSMD1,0.0
TMOD4,0.0
VPS72,0.157754198
PIP5K1A,0.15881418
PSMD4,1.362393094
RP11-126K1.2,0.0
ZNF687,0.084968581
PI4KB,0.093951947
RFX5,0.0
RP11-126K1.6,0.0
SELENBP1,3.985282239
PSMB4,1.302858122
POGZ,0.238990418
CGN,0.84875167
TUFT1,0.182811589
SNX27,0.134490184
CELF3,0.0
MRPL9,0.367082059
OAZ3,0.039177584
TDRKH,0.0
RP11-98D18.9,0.0
LINGO4,0.0
RORC,0.0
C2CD4D,0.0
THEM4,0.107731617
S100A10,49.88736247
NBPF18P,0.0
S100A11,7.585880877
TCHH,0.0
RP11-107M16.2,0.0
PGLYRP4,0.0
S100A9,0.022130815
S100A12,0.0
S100A8,0.0
S100A6,113.6419144
S100A5,0.0
S100A4,0.180062307
S100A3,0.0
S100A2,0.0
S100A16,3.507953913
S100A14,6.647001317
S100A13,1.089585259
S100A1,0.0
RP1-178F15.4,0.0
CHTOP,0.257378107
SNAPIN,0.364316188
ILF2,0.355954799
NPR1,0.0
INTS3,0.0747621
SLC27A3,0.209176462
GATAD2B,0.199682499
DENND4B,0.068506308
CRTC2,0.463732648
SLC39A1,0.34278718
RP11-422P24.10,0.0
CREB3L4,0.0
JTB,1.999868038
RP11-422P24.11,0.0
RAB13,0.700991597
RPS27,21.05547639
TPM3,6.169352112
C1orf43,0.766850677
UBAP2L,0.02683729
HAX1,0.544070866
AQP10,0.0
ATP8B2,0.0
RP11-350G8.5,0.0
IL6R,0.006530553
SHE,0.0
TDRD10,0.0
UBE2Q1,0.416095253
ADAR,0.278291301
KCNN3,0.0
PMVK,0.647209511
RP11-307C12.13,0.0
PBXIP1,0.207884061
PYGO2,0.04045558
RP11-307C12.12,0.0
SHC1,0.266156053
CKS1B,0.281663828
FLAD1,0.068076021
ZBTB7B,0.868359178
DCST2,0.0
DCST1,0.0
RP11-307C12.11,0.0
ADAM15,0.480165536
EFNA4,0.334358148
EFNA3,0.0
EFNA1,1.313427172
SLC50A1,0.775143655
DPM3,0.63718676
KRTCAP2,0.566782784
TRIM46,0.0
MUC1,2.129842534
THBS3,0.0
RP11-263K19.4,0.0
MTX1,0.267136146
GBA,0.340288725
FAM189B,0.005987909
SCAMP3,0.08615189
CLK2,0.18162243
HCN3,0.008469523
PKLR,0.0
FDPS,1.292661633
RUSC1-AS1,0.0
RUSC1,0.404111328
ASH1L,0.831429759
MSTO1,0.005987909
YY1AP1,0.342307306
DAP3,0.267272595
GON4L,0.326048755
SYT11,0.0
RIT1,0.433503964
KIAA0907,0.476998108
RXFP4,0.0
ARHGEF2,0.497920758
RP11-336K24.12,0.0
SSR2,1.425178101
UBQLN4,0.0
LAMTOR2,1.978431035
RAB25,1.661778616
MEX3A,0.0
LMNA,1.783208904
SEMA4A,0.05583847
SLC25A44,0.13680223
PMF1,0.427823275
BGLAP,0.0
PAQR6,0.0
SMG5,0.298652582
TMEM79,0.0
C1orf85,0.190642059
CCT3,1.439185095
C1orf61,0.0
RP11-98G7.1,0.0
MEF2D,0.28389795
RP11-284F21.8,0.0
IQGAP3,0.098008468
APOA1BP,0.654207992
GPATCH4,0.087381354
RP11-284F21.9,0.0
RP11-284F21.10,0.071605738
RP11-284F21.7,0.019045588
NES,0.083836351
RP11-66D17.3,0.0
CRABP2,0.0
RP11-66D17.5,0.0
ISG20L2,0.590902547
RRNAD1,0.0
MRPL24,0.809312332
HDGF,1.094421255
PRCC,0.225988898
SH2D2A,0.0
NTRK1,0.0
PEAR1,0.0
ARHGEF11,0.0
ETV3,0.113884849
FCRL5,0.037736988
FCRL4,0.0
FCRL3,0.0
FCRL2,0.0
FCRL1,0.0
CD5L,0.0
KIRREL,0.0
CD1D,0.0
RP11-404O13.5,0.0
CD1A,0.0
CD1C,0.0
CD1B,0.0
CD1E,0.0
MNDA,0.0
PYHIN1,0.0
IFI16,0.019912009
AIM2,0.0
DARC,0.0
FCER1A,0.0
DUSP23,0.797511905
FCRL6,0.0
SLAMF8,0.0
C1orf204,0.0
VSIG8,0.0
RP11-190A12.8,0.0
CCDC19,0.0
AL590560.1,0.0
TAGLN2,2.324491425
IGSF9,0.282795229
SLAMF9,0.0
LINC01133,2.007802642
PIGM,0.133959138
KCNJ10,0.0
IGSF8,0.250761356
ATP1A2,0.0
CASQ1,0.0
RP11-536C5.7,0.0
PEA15,0.0
DCAF8,0.144376539
DCAF8-ENSG00000258465,0.0
RP11-574F21.2,0.0
PEX19,0.143168874
COPA,0.33257103
NCSTN,0.384736869
NHLH1,0.0
VANGL2,0.020241604
SLAMF6,0.0
CD84,0.019139489
SLAMF1,0.0
RP11-404F10.2,0.0
CD48,0.0
SLAMF7,0.0
LY9,0.0
CD244,0.0
ITLN1,0.769023175
ITLN2,0.0
F11R,0.880453946
TSTD1,2.216663194
USF1,0.058577321
ARHGAP30,0.0
PVRL4,0.067026193
KLHDC9,0.029359705
PFDN2,0.644228233
NIT1,0.456621892
DEDD,0.11723864
UFC1,2.094507794
USP21,0.0
PPOX,0.0
B4GALT3,0.12395885
ADAMTS4,0.0
NDUFS2,1.76025465
FCER1G,0.016565068
TOMM40L,0.163359166
NR1I3,0.0
PCP4L1,0.0
MPZ,0.0
SDHC,0.861794114
C1orf192,0.0
RP11-122G18.5,0.009563594
RP11-122G18.8,0.0
FCGR2A,0.0
HSPA6,0.0
FCGR3A,0.0
FCGR2B,0.0
FCRLA,0.0
FCRLB,0.0
DUSP12,0.042733563
RP11-474I16.8,0.0
ATF6,0.209398443
OLFML2B,0.0
NOS1AP,0.0
C1orf226,0.0
SH2D1B,0.0
UHMK1,1.019583553
RP11-359K18.3,0.0
UAP1,0.529075208
DDR2,0.0
HSD17B7,0.157926553
C1orf110,0.0
RGS4,0.0
RGS5,0.0
RP11-267N12.3,0.0
NUF2,0.009563594
PBX1,0.90134934
LMX1A,0.0
RXRG,0.0
RP11-306I1.2,0.0
MGST3,8.446232043
ALDH9A1,0.337879788
TMCO1,1.131100754
RP11-466F5.8,0.0
UCK2,0.130732365
FAM78B,0.0
RP11-276E17.2,0.0
POGK,0.008282534
TADA1,0.020019218
ILDR2,0.0
GPA33,4.190147133
RP11-277B15.3,0.010401411
POU2F1,0.085446927
CD247,0.0
RP11-104L21.3,0.0
CREG1,0.208421202
RP3-455J7.4,0.0
RCSD1,0.0
MPZL1,0.271044056
ADCY10,0.0
MPC2,2.035905649
DCAF6,0.293902823
GPR161,0.0
TIPRL,0.647511134
SFT2D2,0.418925723
TBX19,0.155009921
RP5-968D22.1,0.0
XCL2,0.0
XCL1,0.0
DPT,0.0
ATP1B1,7.536910293
NME7,0.202040619
BLZF1,0.267390675
SLC19A2,0.0
F5,0.0
SELP,0.0
C1orf112,0.005565747
SELL,0.0
METTL18,0.0
SCYL3,0.10453902
KIFAP3,0.022884971
GORAB,0.066009272
PRRX1,0.0
FMO3,0.0
FMO2,0.0
FMO1,0.0
FMO4,0.045185078
PRRC2C,1.468235187
VAMP4,0.16627568
METTL13,0.062121059
DNM3,0.0
DNM3OS,0.0
PIGC,0.057392083
SUCO,0.426118284
FASLG,0.0
TNFSF4,0.0
RP11-296O14.3,0.080539047
PRDX6,6.206903254
SLC9C2,0.0
KLHL20,0.005987909
CENPL,0.0
DARS2,0.0
GAS5-AS1,0.0
ZBTB37,0.0
SERPINC1,0.0
RC3H1,0.546510301
RP11-160H22.3,0.0
RP11-160H22.5,0.0
RABGAP1L,0.527654367
GPR52,0.0
CACYBP,0.503883772
MRPS14,0.276089579
TNN,0.0
KIAA0040,0.005565747
RFWD2,0.268424523
RP11-492I21.1,0.0
RP11-195C7.1,0.0
PAPPA2,0.0
SEC16B,0.020241604
RASAL2-AS1,0.0
RASAL2,0.028711127
C1orf220,0.0
RP11-428K3.1,0.0
RALGPS2,0.512452403
ANGPTL1,0.0
FAM20B,0.27048755
TOR3A,0.005987909
ABL2,0.183569902
SOAT1,0.112315001
AXDND1,0.176725212
TDRD5,0.0
FAM163A,0.0
TOR1AIP2,0.928680231
RP11-533E19.7,0.0
TOR1AIP1,0.006530553
RP11-533E19.5,0.0
CEP350,0.386674911
QSOX1,1.077250816
LHX4,0.0
RP5-1180C10.2,0.0
ACBD6,0.134006427
XPR1,0.015551503
KIAA1614,0.0
RP11-46A10.5,0.0
RP11-46A10.4,0.03830361
STX6,0.179487336
MR1,0.01781001
IER5,0.693879972
RP11-309G3.3,0.019139489
GLUL,0.976584715
RNASEL,0.160568456
RGS16,0.0
NPL,0.0
DHX9,0.165214193
LAMC1,0.0
LAMC2,0.876225517
NMNAT2,0.0
SMG7,0.387544751
NCF2,0.0
RP1-127C7.6,0.0
ARPC5,3.660517188
RGL1,0.0
COLGALT2,0.0
TSEN15,0.0
RP11-382D12.2,0.009563594
C1orf21,2.053556298
EDEM3,0.854355476
FAM129A,0.0
RNF2,0.019049014
TRMT1L,0.193094125
SWT1,0.119284208
IVNS1ABP,1.054172998
GS1-279B7.2,0.0
HMCN1,0.0
PRG4,0.0
TPR,0.620394444
C1orf27,0.300543904
OCLM,0.0
PTGS2,0.0
RP5-973M2.2,0.0
PLA2G4A,0.0
BRINP3,0.0
RP11-547I7.2,0.0
RGS18,0.019139489
RGS1,0.147479795
RGS13,0.0
RGS2,0.0
UCHL5,0.05220679
TROVE2,0.195115035
RP11-101E13.5,0.0
GLRX2,0.312318081
CDC73,0.282940934
B3GALT2,0.026860925
CFH,0.0
CFHR1,0.0
ASPM,0.0
ZBTB41,0.020241604
CRB1,0.0
DENND1B,0.566918479
C1orf53,0.110563497
NEK7,0.456654906
RP11-553K8.2,0.0
PTPRC,0.038278977
MIR181A1HG,0.0
NR5A2,0.269422756
LINC00862,0.0
ZNF281,0.12851163
KIF14,0.0
DDX59,0.239034129
CAMSAP2,0.0
C1orf106,1.344418924
KIF21B,0.0
RP11-168O16.1,0.0
TMEM9,0.149063317
PKP1,0.0
TNNT2,0.0
LAD1,0.639729272
TNNI1,0.0
RP11-134G8.8,0.0
PHLDA3,0.0
CSRP1,0.453644274
RP11-134G8.7,0.0
RPS10P7,0.0
AC096677.1,0.0
NAV1,0.024898414
IPO9-AS1,0.0
IPO9,0.061673275
SHISA4,0.0
RP11-307B6.3,0.0
LMOD1,0.0
TIMM17A,0.378248257
RNPEP,0.548081661
RP11-465N4.5,0.0
RP11-465N4.4,0.089073948
ELF3,8.901552253
GPR37L1,0.0
ARL8A,0.235080514
PTPN7,0.0
LGR6,0.0
UBE2T,0.034304363
PPP1R12B,0.084019189
SYT2,0.0
RP11-569A11.1,0.0
KDM5B,0.575908079
RP11-480I12.10,0.0
PCAT6,0.0
RP11-480I12.7,0.0
RABIF,0.167081293
KLHL12,0.082044337
ADIPOR1,0.202646958
CYB5R1,0.0
TMEM183A,0.575915275
PPFIA4,0.0
ADORA1,0.0
CHI3L1,0.0
CHIT1,0.0
RP11-134P9.3,0.0
LINC01136,0.038139989
BTG2,1.185578704
FMOD,0.0
PRELP,0.0
ATP2B4,0.033925027
LAX1,0.0
ZC3H11A,0.53241932
ZBED6,0.101980867
SNRPE,1.040431185
SOX13,0.124180409
ETNK2,0.0
REN,0.208082852
KISS1,0.0
GOLT1A,0.008282534
PLEKHA6,0.759665549
PPP1R15B,0.467901237
PIK3C2B,0.115458058
MDM4,0.438180787
RP11-430C7.4,0.0
LRRN2,0.0
RP11-430C7.5,0.0
NFASC,0.083836351
CNTN2,0.0
TMEM81,0.0
RBBP5,0.266588124
DSTYK,0.091200934
TMCC2,0.0
NUAK2,0.13229064
CDK18,1.512169895
MFSD4,0.009340487
ELK4,0.048317827
SLC45A3,0.209877899
NUCKS1,0.431660614
AC119673.1,0.0
RAB7L1,0.011975818
SLC41A1,0.0
PM20D1,0.0
RP11-312O7.2,0.0
FAM72A,0.0
C1orf186,0.0
CTSE,2.715136487
SRGAP2,0.0
IKBKE,0.30035768
C1orf147,0.0
RP11-534L20.5,0.0
RASSF5,0.0
EIF2D,0.074583939
RP11-343H5.6,0.0
DYRK3,0.0
MAPKAPK2,0.153464742
IL10,0.0
IL24,0.0
FAIM3,0.0
PIGR,37.80234843
FCAMR,0.0
C1orf116,0.237943503
YOD1,0.085363309
PFKFB2,0.152886734
C4BPB,0.402491889
RP11-6J21.2,0.0
CD55,1.345100088
CR2,0.0
CR1,0.0
CR1L,0.0
CD46,1.353119133
CD34,0.095594983
PLXNA2,1.072954365
LAMB3,0.469945641
RP1-28O10.1,0.0
G0S2,0.055114638
HSD11B1,0.0
TRAF3IP3,0.0
C1orf74,0.011442485
IRF6,0.63868298
DIEXF,0.065303205
SERTAD4-AS1,0.0
SERTAD4,0.0
HHAT,0.059326056
RCOR3,0.084143568
TRAF5,0.071271698
RP11-318L16.6,0.0
SLC30A1,0.134836025
NEK2,0.011131494
RP11-122M14.1,0.0
LPGAT1,0.375814184
INTS7,0.192373785
DTL,0.0
RP11-15I11.2,0.0
RP11-15I11.3,0.0
PPP2R5A,0.778898122
TMEM206,0.0
NENF,0.492680236
RP11-61J19.4,0.0
ATF3,1.182253112
FAM71A,0.0
BATF3,0.0
NSL1,0.107816922
TATDN3,0.029623661
FLVCR1-AS1,0.030675874
FLVCR1,0.051225309
VASH2,0.0
ANGEL2,0.085544809
RPS6KC1,0.037721045
PROX1-AS1,0.0
PROX1,1.151832305
SMYD2,0.005987909
PTPN14,0.0
CENPF,0.0
KCTD3,0.25873402
ESRRG,0.0
GPATCH2,0.228079686
SPATA17,0.02865489
RRP15,0.042849976
TGFB2,0.0
RP11-135J2.4,0.0
LYPLAL1,0.065618657
SLC30A10,0.154780525
EPRS,0.587710497
BPNT1,0.404513149
IARS2,0.748892497
RAB3GAP2,0.117231606
MARK1,0.0
C1orf115,0.590650536
Mar-02,0.0768837
Mar-01,0.12681047
RNU6ATAC35P,0.0
RP11-295M18.2,0.0
HLX,0.0
DUSP10,0.0
TAF1A,0.0
RP11-378J18.3,0.0
MIA3,0.56668139
RP11-378J18.8,0.0
AIDA,0.433972909
BROX,0.840352444
FAM177B,0.0
RP11-452F19.3,0.081029297
DISP1,0.0
TLR5,0.0
SUSD4,0.0
CAPN8,0.091616048
CAPN2,2.627866492
TP53BP2,0.099721911
RP11-504P24.8,0.088929994
RP11-504P24.4,0.0
FBXO28,0.343722681
DEGS1,0.073953085
RP11-365O16.6,0.0
NVL,0.278189674
CNIH4,1.239015722
WDR26,0.267296031
CNIH3,0.008469523
DNAH14,0.0
LBR,0.446692606
AC092811.1,0.0
ENAH,0.029921486
SRP9,1.266447966
EPHX1,0.182208625
RP11-285F7.2,0.009340487
TMEM63A,0.249338002
LEFTY1,1.602399318
PYCR2,0.379385286
SDE2,0.0
RP11-396C23.4,0.0
H3F3A,18.97656779
RP11-396C23.2,0.0
ACBD3,0.549606953
RP11-275I14.4,0.0
MIXL1,0.0
LIN9,0.0
PARP1,0.15481552
C1orf95,0.0
ITPKB,0.0
ITPKB-AS1,0.0
PSEN2,0.018683945
ADCK3,0.200416036
CDC42BPA,0.668529309
CTD-2090I13.1,0.0
ZNF678,0.0
SNAP47,0.067357385
JMJD4,0.084783398
WNT9A,0.0
ARF1,3.13445838
C1orf35,0.284822208
MRPL55,0.727976717
GUK1,3.925484114
GJC2,0.0
IBA57,0.052990033
C1orf145,0.0
OBSCN,0.0
TRIM11,0.524165676
TRIM17,0.0
HIST3H2A,0.008282534
HIST3H2BB,0.0
RNF187,0.445751003
RHOU,0.480530631
RP5-1061H20.4,0.0
RAB4A,0.8387943
RP4-803J11.2,0.0
CCSAP,0.0
NUP133,0.104426445
ABCB10,0.088511917
TAF5L,0.019045588
URB2,0.0
GALNT2,0.431463943
RP5-956O18.2,0.0
PGBD5,0.0
COG2,0.093633706
CAPN9,0.085506416
C1orf198,0.0
TTC13,0.0
ARV1,0.392979793
FAM89A,0.044687545
C1orf131,0.520441978
GNPAT,0.348163914
EXOC8,0.0
SPRTN,0.278758717
EGLN1,0.795877125
RP11-295G20.2,0.318237
TSNAX,0.494962702
LINC00582,0.0
DISC1,0.0
SIPA1L2,0.338106422
MAP10,0.0
NTPCR,0.307986273
PCNXL2,0.006530553
MLK4,0.071546528
KCNK1,0.410854673
SLC35F3,0.0
RP5-827C21.4,0.0
COA6,0.678942395
TARBP1,0.0
RP5-855F14.1,0.0
IRF2BP2,0.562582499
RP4-781K5.2,0.0
LINC01132,0.0
RP11-443B7.2,0.0
RP11-443B7.1,0.04450249
RP4-597N16.4,0.0
TOMM20,1.253259098
RBM34,0.077861872
ARID4B,0.317933507
GGPS1,0.198013342
TBCE,0.0
B3GALNT2,0.03830361
GNG4,0.0
LYST,0.102981
NID1,0.0
GPR137B,0.044267541
ERO1LB,0.0
EDARADD,0.0
LGALS8,0.78302085
LGALS8-AS1,0.0
RP11-385F5.5,0.0
RP11-385F5.4,0.0
HEATR1,0.135895175
ACTN2,0.0
MTR,0.020019218
RYR2,0.0
MTRNR2L11,0.0
RP11-177F15.1,0.0
RP11-544D21.2,0.0
CHRM3,0.472624321
FMN2,0.0
GREM2,0.0
FH,0.446223004
KMO,0.020856275
OPN3,0.419382573
CHML,0.118731003
WDR64,0.0
EXO1,0.0
RP11-261C10.3,0.0
CEP170,0.042235437
SDCCAG8,0.223503774
AKT3,0.0
ZBTB18,0.018904081
ADSS,0.417150756
DESI2,0.52023688
COX20,0.734017522
HNRNPU-AS1,0.205841936
HNRNPU,0.966023795
RP11-11N7.4,0.0
RP11-156E8.1,0.0
EFCAB2,0.131109713
KIF26B,0.0
SMYD3,0.169805379
TFB2M,0.0
CNST,0.421225795
RP11-439E19.9,0.0
RP11-439E19.7,0.0
SCCPDH,0.323312221
RP11-439E19.10,0.0
AHCTF1,0.269865688
ZNF670,0.008469523
ZNF695,0.0
ZNF669,0.0
ZNF124,0.087054986
RP11-488L18.10,0.0
RP11-488L18.8,0.0
ZNF496,0.0
NLRP3,0.0
GCSAML,0.0
TRIM58,0.0
XX-CR54.1,0.0
XX-CR54.3,0.0
LYPD8,15.28449395
SH3BP5L,0.148870494
ZNF672,0.185407492
ZNF692,0.095016055
PGBD2,0.0
FAM110C,0.341930711
SH3YL1,1.199516671
ACP1,0.996326432
FAM150B,0.0
TMEM18,0.493944739
AC092159.2,0.0
RP13-539J13.1,0.0
SNTG2,0.0
TPO,0.0
AC144450.2,0.0
PXDN,0.0
TSSC1,0.26329675
TRAPPC12,0.070801972
TRAPPC12-AS1,0.0
ADI1,1.708879477
AC142528.1,0.0
AC108488.4,0.009340487
RNASEH1,0.117061801
RNASEH1-AS1,0.0
RPS7,12.91939612
COLEC11,0.0
AC105253.1,0.0
AC017076.5,0.0
CMPK2,0.036038687
RSAD2,0.299681784
RP11-439M11.1,0.0
RNF144A,0.141351144
AC092580.3,0.0
AC092580.4,0.0
LINC00299,0.0
AC011747.3,0.0
AC011747.4,0.0
AC011747.7,0.0
ID2,1.498248346
RP11-434B12.1,0.0
KIDINS220,0.297177365
MBOAT2,0.122059618
RP11-734K21.5,0.0
ASAP2,0.608819294
ITGB1BP1,0.090597947
CPSF3,0.061102548
IAH1,0.258480333
ADAM17,0.085902656
RP11-214N9.1,0.0
YWHAQ,1.179744478
TAF1B,0.056833682
RP11-95D17.1,0.0
GRHL1,0.0
RP11-254F7.2,0.0
KLF11,0.0
RP11-254F7.3,0.0
CYS1,0.0
RP11-254F7.4,0.0
RRM2,0.028159678
C2orf48,0.0
HPCAL1,0.151636939
ODC1,0.682372764
RP11-320M2.1,0.0
NOL10,0.06291793
RN7SL832P,0.0
ATP6V1C2,0.0
RP11-791G15.2,0.032526672
PDIA6,1.066976811
KCNF1,0.0
PQLC3,0.019045588
ROCK2,1.547279061
LINC00570,0.0
E2F6,0.043783231
GREB1,0.0
LPIN1,0.048175009
TRIB2,0.005565747
LINC00276,0.0
FAM84A,0.696029034
NBAS,0.223392286
DDX1,0.447188302
MYCNOS,0.0
MYCN,0.0
AC010745.1,0.0
FAM49A,0.0
RAD51AP2,0.05583847
VSNL1,0.070937759
SMC6,0.241208101
GEN1,0.059507843
KCNS3,0.100546976
RP11-111J6.2,0.0
RDH14,0.327024634
NT5C1B,0.0
AC092594.1,0.0
LINC00954,0.029921486
TTC32,0.14341125
WDR35,0.0
LAPTM4A,1.593026318
SDC1,0.443565288
PUM2,0.485265194
RHOB,0.646307165
HS1BP3,0.20811889
GDF7,0.0
AC012065.7,0.0
RP11-130L8.1,0.0
C2orf43,0.141149097
RP11-116D2.1,0.0
APOB,0.016726436
AC067959.1,0.0
KLHL29,0.0
ATAD2B,0.27567354
UBXN2A,0.387880107
MFSD2B,0.0
C2orf44,0.0
FKBP1B,0.560483138
SF3B14,1.161972226
FAM228B,0.0
TP53I3,0.979188727
PFN4,0.0
FAM228A,0.0
ITSN2,0.405925421
NCOA1,0.650739018
PTRHD1,0.889026884
CENPO,0.0
ADCY3,0.029921486
RP11-443B20.1,0.0
DNAJC27,0.019139489
DNAJC27-AS1,0.008469523
POMC,0.0
RP11-458N5.1,0.0
DNMT3A,0.246210355
DTNB,0.0
AC104699.1,0.0
ASXL2,0.445857192
KIF3C,0.0
AC013449.1,0.0
RAB10,2.188402857
GAREML,0.110639051
HADHA,2.162133907
HADHB,1.030172835
GPR113,0.0
EPT1,0.020019218
C2orf70,0.0
KCNK3,0.0
SLC35F6,0.178625375
CENPA,0.0
MAPRE3,0.03830361
TMEM214,0.24604697
AGBL5,0.153445511
AGBL5-AS1,0.0
RP11-503P10.1,0.0
RP11-195B17.1,0.0
OST4,3.605100251
EMILIN1,0.0
KHK,0.008282534
CGREF1,0.0
ABHD1,0.0
PREB,0.111767686
SLC5A6,0.094237763
ATRAID,1.00721885
CAD,0.022171769
SLC30A3,0.0
TRIM54,0.0
UCN,0.0
MPV17,0.269866271
GTF3C2,0.504438973
AC109828.1,0.0
AC074117.10,0.0
EIF2B4,0.096702109
SNX17,0.626902809
ZNF513,0.236943819
PPM1G,0.766900776
NRBP1,0.706959628
KRTCAP3,0.777833955
IFT172,0.448216368
FNDC4,0.0
ZNF512,0.019139489
CCDC121,0.042090266
GPN1,0.061765449
SUPT7L,0.139171229
SLC4A1AP,0.091739426
MRPL33,0.907209072
RBKS,0.235292086
BRE,0.140073091
AC104695.3,0.0
FOSL2,0.360283106
RP11-373D23.3,0.0
PLB1,0.0
AC097724.3,0.0
PPP1CB,3.239802976
SPDYA,0.038139989
TRMT61B,0.008282534
WDR43,0.130975134
FAM179A,0.0
CLIP4,0.0
AC016907.3,0.0
YPEL5,0.728152582
LBH,0.0
LCLAT1,0.0
CAPN13,0.171996473
GALNT14,0.0
CAPN14,0.0
EHD3,0.0
XDH,0.147954261
RP11-1057B6.1,0.0
MEMO1,0.0
DPY30,0.672473677
CTC-336P14.1,0.0
SPAST,0.063296223
RP11-563N4.1,0.0
SLC30A6,0.02557614
NLRC4,0.0
YIPF4,0.516310889
AL133245.2,0.0
BIRC6,0.475058314
TTC27,0.0
LTBP1,0.073425752
RASGRP3,0.037736988
FAM98A,0.101689833
RP11-490M8.1,0.096535185
CRIM1,0.31757495
AC007401.2,0.0
FEZ2,0.900807978
VIT,0.0
AC007382.1,0.0
STRN,0.2882059
HEATR5B,0.111607143
GPATCH11,0.022905519
EIF2AK2,0.627336459
CEBPZ-AS1,0.135647845
CEBPZ,0.245698304
NDUFAF7,0.033616609
PRKD3,0.109354987
QPCT,0.037736988
AC006369.2,0.0
CDC42EP3,0.04114549
RMDN2,0.0
CYP1B1,0.0
CYP1B1-AS1,0.0
ATL2,0.415223002
AC016995.3,0.0
HNRNPLL,0.167051083
GALM,0.573155907
SRSF7,1.034656091
GEMIN6,0.229932921
DHX57,0.0
MORN2,0.224539179
ARHGEF33,0.0
SOS1,0.286739532
CDKL4,0.0
MAP4K3,0.169919403
AC007246.3,0.291871492
TMEM178A,0.0
THUMPD2,0.042235437
SLC8A1-AS1,0.0
SLC8A1,0.0
AC104654.1,0.0
AC104654.2,0.0
C2orf91,0.0
PKDCC,0.03696804
AC083949.1,0.0
EML4,0.37955284
COX7A2L,1.288610929
KCNG3,0.0
MTA3,0.223212556
OXER1,0.131109713
HAAO,0.032267443
AC016735.1,0.0
AC016735.2,0.0
AC093609.1,0.0
THADA,0.063038403
ZFP36L2,2.301269134
AC010883.5,0.0
PLEKHH2,0.0
DYNC2LI1,0.213914407
ABCG5,0.0
ABCG8,0.0
LRPPRC,0.475822939
RP11-559M23.1,0.0
PPM1B,0.40848613
SLC3A1,0.051225309
PREPL,0.060884791
CAMKMT,0.023529475
SIX3,0.0
SRBD1,0.044757216
PRKCE,0.0
EPAS1,0.946227002
ATP6V1E2,0.0
RHOQ,0.0
RP11-417F21.1,0.0
PIGF,0.386679076
CRIPT,0.321415303
SOCS5,0.042235437
RP11-333I13.1,0.0
LINC01118,0.0
LINC01119,0.0
MCFD2,0.202929875
TTC7A,0.098622575
CALM2,12.42152602
AC073283.4,0.111353507
BCYRN1,0.093173676
EPCAM,28.38583515
MSH2,0.027422022
KCNK12,0.0
AC138655.1,0.0
MSH6,0.047366427
FBXO11,0.293373589
AC079807.2,0.0
FOXN2,0.0
RP11-191L17.1,0.0
PPP1R21,0.0450708
STON1,0.0
NRXN1,0.0
GPR75-ASB3,0.019139489
CHAC2,0.036993661
ERLEC1,0.532782331
PSME4,0.07994817
ACYP2,0.023172869
RP11-477N3.1,0.0
C2orf73,0.0
SPTBN1,1.681855074
AC092839.4,0.0
EML6,0.0
RTN4,2.255940941
CLHC1,0.0
RPS27A,22.2576998
MTIF2,0.356268038
CCDC88A,0.0
AC012358.8,0.0
CCDC104,0.354087777
SMEK2,0.392664361
RP11-554J4.1,0.020019218
PNPT1,0.113997633
EFEMP1,0.0
CCDC85A,0.0
VRK2,0.184320002
FANCL,0.169355574
BCL11A,0.011553656
PAPOLG,0.258047353
REL,0.316442241
PUS10,0.020019218
PEX13,0.106724534
KIAA1841,0.0
C2orf74,0.0
AHSA2,0.222924186
USP34,0.558036275
RP11-355B11.2,0.0
XPO1,0.360483527
FAM161A,0.0
CCT4,0.722063096
AC107081.5,0.0
COMMD1,0.261622846
