Gene,expression
PAFAH1B2,0.66927577
SIDT2,0.118725182
TAGLN,0.005565747
PCSK7,1.203099896
RNF214,0.055495743
BACE1,0.097432772
RP11-35P15.1,0.010401411
TMPRSS4,0.674653474
AMICA1,0.067915498
MPZL2,0.170533279
CD3E,0.009340487
UBE4A,0.449370798
ATP5L,7.342202963
KMT2A,0.64227666
IFT46,0.05254589
ARCN1,0.741978984
PHLDB1,0.335442834
DDX6,0.288545202
BCL9L,0.019045588
CCDC84,0.131515257
RPS25,12.72905173
TRAPPC4,0.305339095
SLC37A4,0.008469523
HYOU1,0.108187113
HMBS,0.018683945
H2AFX,0.398589211
DPAGT1,0.249741525
C2CD2L,0.259187618
HINFP,0.161494146
NLRX1,0.435474212
PDZD3,0.996880379
CCDC153,0.05583847
CBL,0.228966534
RNF26,0.09382903
USP2,0.806143752
PVRL1,0.156482499
TRIM29,0.008282534
OAF,0.747506836
ARHGEF12,0.283628214
SC5D,0.131667951
SORL1,1.161434873
HSPA8,5.572302402
VWA5A,0.156536329
TBRG1,0.515770514
SIAE,0.420802707
SPA17,0.14775354
RP11-677M14.2,0.008469523
VSIG2,2.768275604
ESAM,0.038139989
RP11-677M14.3,0.263412434
MSANTD2,0.017243282
ROBO3,0.039604519
TMEM218,0.02111725
EI24,0.629073719
STT3A,0.248469993
HYLS1,0.017243282
PUS3,0.037652835
RPUSD4,0.058410228
FAM118B,0.103796005
SRPR,0.293621232
FOXRED1,0.195614703
DCPS,0.194751107
ST3GAL4,1.744208315
ETS1,0.005987909
SENCR,0.008282534
C11orf45,0.005565747
ARHGAP32,0.505277458
BARX2,0.3848827
TMEM45B,1.914019038
NFRKB,0.127647284
APLP2,2.736098082
ST14,1.862287412
ZBTB44,0.187116369
SNX19,0.15784518
NCAPD3,0.049611905
VPS26B,0.186482138
THYN1,0.427404064
ACAD8,0.043708955
GLB1L2,0.203909106
SLC6A12,0.051225309
KDM5A,0.486902912
B4GALNT3,0.75605992
WNK1,0.577502855
RAD52,0.077639752
ERC1,0.017243282
ADIPOR2,0.680287508
CACNA2D4,0.080038837
LINC00940,0.033616609
DCP1B,0.149454764
FKBP4,0.646932053
RP4-816N1.6,0.100546976
RP4-816N1.7,0.029921486
ITFG2,0.03820402
FOXM1,0.009563594
RHNO1,0.039957627
TULP3,0.023172869
TEAD4,0.029921486
EFCAB4B,0.108517581
PARP11,0.019045588
CCND2,0.946387308
C12orf5,0.030886229
C12orf4,0.068387338
RAD51AP1,0.043133542
DYRK4,0.087153488
NDUFA9,0.992142678
RP11-234B24.2,0.005565747
CD9,6.779543963
PLEKHG6,0.458989757
TNFRSF1A,1.061242023
SCNN1A,1.496017555
LTBR,0.60845101
CD27-AS1,0.246809166
CD27,0.103339947
TAPBPL,0.333277231
MRPL51,1.081416223
NCAPD2,0.128254035
GAPDH,24.34784473
RP5-940J5.9,0.175451129
IFFO1,0.016726436
NOP2,0.020019218
CHD4,0.356864539
LPAR5,0.047460118
ING4,0.066270508
RP4-761J14.8,0.018367767
ZNF384,0.13091747
COPS7A,0.207066004
MLF2,1.072602683
PTMS,0.967454706
USP5,0.18976483
TPI1,5.030783074
SPSB2,0.093512337
LRRC23,0.069317708
ATN1,0.131823945
C12orf57,1.34109228
PTPN6,0.074094471
EMG1,0.372747847
U47924.27,0.274480033
PHB2,0.465991678
LPCAT3,0.663755686
C1RL,0.034505539
C1RL-AS1,0.01781001
PEX5,0.057308314
CD163L1,0.051225309
APOBEC1,0.617728217
FOXJ2,0.03674661
NECAP1,0.129725314
LINC00937,0.020856275
M6PR,0.3249744
KLRG1,0.005987909
CLECL1,0.075473977
CD69,0.113210965
CLEC2B,0.057095931
CLEC12A,0.038278977
GABARAPL1,0.175297157
RP11-277P12.20,0.005987909
MAGOHB,0.065769084
STYK1,0.011553656
YBX3,1.099463623
PRR4,0.037736988
ETV6,0.360045311
BCL2L14,0.410504784
LRP6,0.219690271
MANSC1,0.057264814
DUSP16,0.381115681
CREBL2,0.189611565
CDKN1B,0.073462437
GPRC5A,1.662821605
RP11-392P7.6,0.005565747
HEBP1,0.193801207
EMP1,2.058078866
C12orf36,1.160174417
ATF7IP,0.249203148
PLBD1,0.658396424
GUCY2C,1.577278843
HIST4H4,0.137151635
H2AFJ,4.529132465
WBP11,0.33993583
ERP27,0.009563594
ARHGDIB,0.262454587
PTPRO,0.100462371
EPS8,2.174493129
STRAP,0.528164135
DERA,0.35527936
MGST1,1.715271807
PLEKHA5,0.496780606
AEBP2,0.101305207
PDE3A,0.081415114
PYROXD1,0.225024185
RECQL,0.041644456
GOLT1B,0.40235672
LDHB,0.619639922
CMAS,1.888515622
C2CD5,0.267565366
ETNK1,1.24773273
LYRM5,0.209472994
KRAS,1.120605847
BHLHE41,0.305425055
SSPN,0.121959279
ITPR2,0.128663782
ASUN,0.016939047
FGFR1OP2,0.185806349
TM7SF3,0.429420313
MED21,0.219660042
STK38L,0.300296843
ARNTL2,0.022171769
PPFIBP1,0.105587628
RP11-1060J15.4,0.008469523
REP15,0.315493004
MRPS35,0.687111609
KLHL42,0.026974536
CCDC91,0.457789355
FAR2,0.302885748
ERGIC2,0.08901314
IPO8,0.310184228
CAPRIN2,0.029178338
DDX11,0.018870935
FAM60A,0.798564128
RP11-771K4.1,0.008469523
DENND5B,0.28460059
H3F3C,0.009340487
KIAA1551,0.480424752
FGD4,0.519495622
DNM1L,0.242666401
YARS2,0.137996781
PKP2,1.276460431
ALG10,0.033616609
CPNE8,0.63760213
RP11-396F22.1,0.079365079
KIF21A,0.558000116
SLC2A13,0.244964376
GXYLT1,0.135919706
YAF2,0.325896539
PPHLN1,0.374116633
ZCRB1,0.485113757
PUS7L,0.175572585
IRAK4,0.162292079
TWF1,1.916436378
TMEM117,0.120808481
NELL2,0.149307215
LINC00938,0.194516902
ARID2,0.116938879
SCAF11,1.528608446
SLC38A1,0.373964716
SLC38A2,0.864764839
RP11-96H19.1,0.163526949
RP11-446N19.1,0.005565747
SLC38A4,0.072984978
PCED1B,0.008469523
RPAP3,0.243461206
RP1-197B17.3,0.029178338
SLC48A1,0.022292183
HDAC7,0.005565747
VDR,0.673439478
TMEM106C,1.034422857
SENP1,0.085436187
ASB8,0.415786844
KANSL2,0.248360819
CCNT1,0.209307488
ADCY6,0.504439283
RP11-579D7.4,0.068965499
DDX23,0.203315045
RND1,0.21137402
FKBP11,0.623781185
ARF3,0.855252445
PRKAG1,0.150595254
KMT2D,0.335141485
LMBR1L,0.038386985
RP11-386G11.10,0.130710962
TUBA1B,2.903134941
TUBA1A,0.033616609
TUBA1C,2.73091687
TROAP,0.083205499
DNAJC22,0.219764506
SPATS2,0.135734066
MCRS1,0.432433064
TMBIM6,5.513652411
BCDIN3D,0.199298469
RACGAP1,0.005565747
SMARCD1,0.266153019
GPD1,0.029370301
COX14,2.055031344
CERS5,0.019139489
LIMA1,4.166735096
LARP4,0.078770117
DIP2B,0.079570455
ATF1,0.34101756
METTL7A,0.557900523
SLC11A2,0.047612951
LETMD1,0.186762313
CSRNP2,0.207710196
TFCP2,0.070925348
DAZAP2,1.612404266
SMAGP,0.565785828
GALNT6,0.153005447
ACVRL1,0.540006295
ACVR1B,0.24377098
NR4A1,0.643443793
C12orf44,0.346237786
KRT7,0.03602005
KRT1,0.005987909
KRT8,49.41466162
KRT18,18.71119527
EIF4B,1.373395393
TENC1,0.020019218
SPRYD3,0.078189162
CSAD,0.048317827
ZNF740,0.104104079
ITGB7,0.020782972
RARG,0.100221355
MFSD5,0.249942263
PFDN5,5.926872157
C12orf10,0.30552922
AAAS,0.051390895
SP1,0.197958086
PRR13,5.287954134
PCBP2,1.291220464
TARBP2,0.008282534
ATF7,0.338898607
ATP5G2,4.886540113
CALCOCO1,0.188796063
SMUG1,0.28946671
CBX5,0.136084361
HNRNPA1,3.095173593
COPZ1,0.511544835
METTL7B,0.2083928
BLOC1S1,4.065891982
RDH5,0.073747669
CD63,16.10432202
RP11-644F5.11,0.020241604
SARNP,0.05598117
ORMDL2,1.526806169
DNAJC14,0.189315744
WIBG,0.355977847
DGKA,0.102460543
RAB5B,0.205399062
SUOX,0.009340487
RPS26,16.6454664
ERBB3,2.12563204
PA2G4,0.855200044
RPL41,50.15094422
RP11-603J24.5,0.032526672
MYL6B,0.342447647
MYL6,28.41336308
SMARCC2,0.06632237
RNF41,0.121403251
NABP2,0.184032494
SLC39A5,1.060163218
ANKRD52,0.101079633
COQ10A,0.026565223
CS,0.308758321
CNPY2,0.3327295
STAT2,0.469366759
SPRYD4,0.103719396
RBMS2,0.129457195
BAZ2A,0.24285912
ATP5B,5.329327523
PTGES3,2.043636516
NACA,10.24725612
MYO1A,1.001598339
STAT6,0.724078222
LRP1,0.235723014
RP11-545N8.3,0.005565747
SHMT2,0.076957689
R3HDM2,0.408948942
MARS,0.111101763
DDIT3,0.579779664
MBD6,0.489340343
DCTN2,1.057244009
PIP4K2C,0.092604436
OS9,0.788870191
TSPAN31,0.240133967
CDK4,0.260298366
Mar-09,0.026128662
METTL1,0.224335966
TSFM,0.300980794
AVIL,0.410900435
CTDSP2,0.398110242
XRCC6BP1,0.357463856
LRIG3,0.077465232
FAM19A2,0.006530553
USP15,0.452631051
MON2,0.246565046
PPM1H,0.005987909
TMEM5,0.093689102
SRGAP1,0.318703351
XPOT,0.285962686
TBK1,0.144302792
RASSF3,0.274208749
GNS,0.262314134
LEMD3,0.239457968
HMGA2,0.195154745
LLPH,0.710980437
TMBIM4-ENSG00000155957,1.81751644
GRIP1,0.095085958
CAND1,0.406343826
DYRK2,0.615056764
RP11-81H14.2,0.141076935
RAP1B,1.949636042
NUP107,0.098796984
MDM2,0.125510695
CPM,0.907174359
CPSF6,0.307631714
LYZ,2.095364548
RP11-1143G9.4,0.0467485
YEATS4,0.063896705
CCT2,0.477065724
RAB3IP,0.170908176
RP11-611E13.2,0.008282534
CNOT2,0.816168107
PTPRB,0.282456409
PTPRR,0.832903975
TSPAN8,24.45420077
ZFC3H1,0.41337376
TMEM19,0.025530752
RAB21,0.48188361
TBC1D15,0.119754689
TRHDE,0.072394808
ATXN7L3B,0.483835499
KRR1,0.225406987
PHLDA1,0.072385916
NAP1L1,0.273405982
OSBPL8,0.590237959
CSRP2,0.009340487
PAWR,1.318956144
PPP1R12A,0.886392956
CCDC59,0.413590197
TMTC2,0.009340487
C12orf29,0.141246969
CEP290,0.051225309
TMTC3,0.054228137
KITLG,0.059174484
DUSP6,0.222503533
POC1B,0.083075035
GALNT4,0.033390319
ATP2B1,1.366896203
LINC00936,0.102511488
BTG1,3.499062169
EEA1,0.374425262
NUDT4,0.96764053
UBE2N,0.858850926
MRPL42,0.3897828
SOCS2,0.260389013
CRADD,0.02683729
CCDC41,0.120765658
TMCC3,0.549403967
NDUFA12,2.358572166
NR2C1,0.292668315
FGD6,0.614885858
VEZT,0.128381967
METAP2,1.225997616
NTN4,0.03047294
SNRPF,0.858271881
LTA4H,0.151981785
ELK3,0.008469523
CDK17,0.008282534
NEDD1,0.026974536
TMPO,0.195010153
SLC25A3,5.076585735
APAF1,0.42186123
UHRF1BP1L,0.189904784
ACTR6,0.338316586
SCYL2,0.7750643
GAS2L3,0.029178338
UTP20,0.009340487
ARL1,0.548011137
CHPT1,1.335819783
GNPTAB,1.941020636
DRAM1,0.018367767
CCDC53,0.201108232
NUP37,0.054525565
PARPBP,0.019601017
HSP90B1,4.488078135
C12orf73,0.059010911
TDG,0.473232505
HCFC2,0.038139989
NFYB,0.311637721
TXNRD1,0.740792015
SLC41A2,0.390305651
C12orf45,0.074393748
KIAA1033,0.306147
APPL2,0.909493387
C12orf75,0.557455927
CKAP4,0.227284878
POLR3B,0.036452039
RIC8B,0.146715229
C12orf23,0.053382947
MTERFD3,0.064121004
CRY1,0.015551503
BTBD11,0.038369452
PWP1,0.202416605
PRDM4,0.196340872
SART3,0.298183399
ISCU,0.675181891
TMEM119,0.009563594
SELPLG,0.118317149
CORO1C,0.64714593
SSH1,0.009563594
USP30,0.070323828
USP30-AS1,0.189641767
ALKBH2,0.029077052
UNG,0.091428617
ACACB,0.042235437
KCTD10,0.086591657
UBE3B,0.192415601
MMAB,0.205069907
MVK,0.006530553
GLTP,0.519575479
TCHP,0.152617711
GIT2,0.066780639
ANKRD13A,0.288694761
IFT81,0.090130359
ATP2A2,0.92517522
ANAPC7,0.061292099
ARPC3,5.834451893
GPN3,0.13819981
FAM216A,0.010401411
VPS29,2.023734317
PPTC7,0.146004828
PPP1CC,2.036005664
FAM109A,0.180522612
SH2B3,0.088041163
ATXN2,0.245889934
BRAP,0.262272438
ACAD10,0.268795382
ALDH2,2.919322113
MAPKAPK5-AS1,0.206566547
MAPKAPK5,0.346834591
RP3-462E2.5,0.020019218
ERP29,1.756247384
NAA25,0.033616609
TRAFD1,0.250710321
HECTD4,0.269377447
RPL6,12.16640254
PTPN11,0.247556483
OAS1,1.409304709
OAS3,0.100717828
RASAL1,0.085092486
DDX54,0.327748512
RITA1,0.042101274
TPCN1,0.271849121
SLC8B1,0.153570681
SDSL,0.39424282
RBM19,0.029370301
TBX3,0.20879674
MED13L,0.381760238
C12orf49,0.289540711
HRK,0.019599305
FBXO21,0.062778966
KSR2,0.020019218
RFC5,0.023089143
WSB2,0.610204495
VSIG10,0.293493128
PEBP1,2.267906881
TAOK3,1.59738684
SUDS3,0.498873742
PRKAB1,0.228834044
RAB35,0.168149588
GCN1L1,0.290361819
RPLP0,13.74083123
PXN,0.462671266
COX6A1,5.758350585
TRIAP1,0.133515111
GATC,0.074342297
SRSF9,1.053199736
DYNLL1,8.604240251
DYNLL1-AS1,0.02328261
COQ5,0.224395143
RNF10,0.576546586
POP5,0.321188792
MLEC,1.234465769
UNC119B,0.0969881
ACADS,1.120305482
SPPL3,0.421068339
AC079602.1,0.116337259
HNF1A,0.038139989
C12orf43,0.022409239
OASL,0.084540912
P2RX4,0.488466204
CAMKK2,0.148272796
ANAPC5,0.419924459
RNF34,0.184030681
ORAI1,0.025899918
TMEM120B,0.09515525
RHOF,0.589915886
AC084018.1,0.122390666
SETD1B,0.157757587
PSMD9,0.243837902
BCL7A,0.008469523
MLXIP,1.097542303
DIABLO,0.011442485
VPS33A,0.093689102
CLIP1,0.578515136
ZCCHC8,0.400914237
RSRC2,1.5718515
DENR,0.270666209
HIP1R,0.159752524
RP11-463O12.3,0.137151635
VPS37B,0.823076646
ARL6IP4,1.799213907
MPHOSPH9,0.055407851
C12orf65,0.244790641
CDK2AP1,0.082359498
SBNO1,0.853572339
hsa-mir-8072,0.022409239
SETD8,0.218516882
RILPL2,0.008469523
SNRNP35,0.439585908
TMED2,1.075277521
DDX55,0.13804393
EIF2B1,0.257896444
GTF2H3,0.139728611
CCDC92,0.082080935
ZNF664,0.362313383
FAM101A,0.31156573
RP11-214K3.24,0.039177584
NCOR2,0.128322307
SCARB1,0.047366427
UBC,10.45894633
DHX37,0.133187004
BRI3BP,0.468868473
AACS,0.125150806
RP11-349K16.1,0.317311854
SLC15A4,0.020549071
RAN,1.452617368
SFSWAP,0.116572654
ULK1,0.201374684
PUS1,0.041516718
EP400,0.185430455
EP400NL,0.038139989
DDX51,0.055114638
NOC4L,0.205036145
FBRSL1,0.185621009
POLE,0.136871643
PXMP2,0.747148887
PGAM5,0.062518961
ANKLE2,0.359940256
GOLGA3,0.778291436
CHFR,0.308837844
ZNF605,0.181981298
ZNF84,0.056833682
ZNF140,0.011442485
ZNF891,0.010401411
ZNF268,0.032832094
MPHOSPH8,0.721679301
PSPC1,0.040812786
ZMYM5,0.245623859
ZMYM2,0.287328722
GJB2,0.222574511
CRYL1,1.243926213
IFT88,0.260489478
N6AMT2,0.011442485
XPO4,0.115162006
LATS2,0.166039218
SAP18,2.472365337
SKA3,0.014457432
MRP63,1.313569291
ZDHHC20,0.2267165
MICU2,0.41874287
MIPEP,0.301925564
C1QTNF9B-AS1,0.005565747
SPATA13,0.326646895
PARP4,0.902886238
CENPJ,0.077924775
MTMR6,0.072482643
NUPL1,0.256342855
RNF6,0.330208992
CDK8,0.065418291
USP12,0.375204142
RPL21,21.13959094
RASL11A,0.115792944
GTF3A,0.539945281
MTIF3,1.176212702
LNX2,0.143882797
POLR1D,0.903193329
ATP5EP2,0.048274382
LINC00543,0.020471981
CDX2,2.485335596
URAD,1.072945347
PAN3,0.188132242
POMP,3.463263926
SLC46A3,0.091515786
SLC7A1,0.088122609
UBL3,0.497340071
HMGB1,5.596490999
USPL1,0.10453902
HSPH1,1.420843291
FRY,0.083836351
BRCA2,0.181407217
N4BP2L1,0.005565747
N4BP2L2,1.86753566
PDS5B,0.132819356
STARD13,0.153445511
RFC3,0.038139989
RFXAP,0.080220768
SMAD9,0.009340487
ALG5,0.210278262
EXOSC8,0.107684421
SUPT20H,0.224196432
UFM1,0.680743386
PROSER1,0.138468307
NHLRC3,0.346663559
COG6,0.06139923
FOXO1,0.245229648
MRPS31,0.126820062
SLC25A15,0.010401411
ELF1,0.689379566
WBP4,0.331141904
MTRF1,0.066987241
RGCC,0.005565747
VWA8,0.028711127
DGKH,0.193853423
AKAP11,0.503278988
EPSTI1,0.269843932
DNAJC15,1.821787245
CCDC122,0.067774071
LACC1,0.092118885
SMIM2-AS1,0.1074437
SERP2,0.064142036
TSC22D1,2.082753686
NUFIP1,0.286044974
GPALPP1,0.106413299
GTF2F2,0.241584655
TPT1,38.13750261
TPT1-AS1,0.131133272
SLC25A30-AS1,0.011975818
COG3,0.219782452
ZC3H13,0.675175802
LCP1,0.005987909
KIAA0226L,0.135322769
LRCH1,0.027609012
ESD,0.560627737
SUCLA2,0.608066231
NUDT15,0.200606767
MED4,0.504488386
ITM2B,6.285648761
RB1,0.165674463
LPAR6,0.008469523
RCBTB2,0.046178285
FNDC3A,0.522957383
CDADC1,0.008282534
CAB39L,0.022905519
PHF11,0.166114084
ARL11,0.022292183
EBPL,0.507161423
KPNA3,0.039509306
SPRYD7,0.305560716
TRIM13,0.270170803
DLEU1,0.026963508
RNASEH2B,0.1793542
INTS6,0.329423913
DHRS12,0.143225997
ALG11,0.318029472
UTP14C,0.245053515
NEK3,0.19068122
VPS36,0.848037746
HNRNPA1L2,0.027737516
SUGT1,0.354821573
OLFM4,2.067815435
TDRD3,0.159082664
PCDH20,0.219080916
MZT1,0.125178886
BORA,0.02500897
DIS3,0.066517984
PIBF1,0.039261973
KLF5,4.237454525
KLF12,0.152010105
TBC1D4,0.204690521
COMMD6,1.880206899
UCHL3,0.22849331
LMO7,3.177524273
KCTD12,0.085757653
CLN5,0.201334755
FBXL3,0.118655682
MYCBP2,0.206679894
RNF219,0.080225395
RBM26,0.264097082
NDFIP2,0.540457985
SPRY2,0.249923855
TGDS,0.056833682
ABCC4,0.020241604
DNAJC3-AS1,0.051225309
DNAJC3,1.050349332
OXGR1,0.020241604
MBNL2,0.189275667
RAP2A,0.279466802
IPO5,0.222708378
FARP1,0.008282534
STK24,0.850250266
STK24-AS1,0.020241604
SLC15A1,0.016726436
DOCK9,0.041644456
UBAC2,0.263901439
TM9SF2,0.973166371
CLYBL,0.097643247
PCCA,0.434917061
TMTC4,0.023089143
TPP2,0.125574927
TEX30,0.005565747
BIVM,0.098493588
ERCC5,0.5211602
EFNB2,0.892974285
ARGLU1,1.403109464
ABHD13,0.376432104
IRS2,0.450374569
COL4A2,0.041625042
RAB20,0.066709678
CARKD,0.1018029
CARS2,0.055114638
ING1,0.358996555
ANKRD10,0.519922959
ARHGEF7,0.032002048
TUBGCP3,0.056403332
MCF2L,0.017607122
F10,0.055114638
PCID2,0.058156479
CUL4A,0.318950999
LAMP1,1.440748887
GRTP1,0.363556044
ADPRHL1,0.098493588
DCUN1D2,0.103681917
TMCO3,0.300402013
TFDP1,0.316299692
GAS6,0.543157108
CDC16,0.398568719
UPF3A,0.510980171
CHAMP1,0.03674661
TTC5,0.205203337
CCNB1IP1,0.422500739
PARP2,0.047366427
TEP1,0.268301521
OSGEP,0.54520621
APEX1,0.278671556
TMEM55B,0.06662685
PNP,0.57243921
ANG,0.385262807
RNASE6,0.018634499
RNASE1,0.391539417
METTL17,0.126113393
NDRG2,0.443928679
ARHGEF40,0.005565747
ZNF219,0.149204084
TMEM253,0.084594531
HNRNPC,1.851673528
SUPT16H,0.145319256
CHD8,0.140796171
RAB2B,0.017243282
TOX4,0.92694689
METTL3,0.071271698
DAD1,1.650100293
OXA1L,0.343365759
SLC7A7,0.053177912
MRPL52,1.770091531
MMP14,0.074168754
LRP10,1.823301141
RBM23,0.290845143
PRMT5,0.078796937
HAUS4,0.006530553
RP11-298I3.4,0.009340487
C14orf93,0.024898414
PSMB5,1.283660558
ACIN1,0.758991819
C14orf119,0.386132014
HOMEZ,0.08945508
PPP1R3E,0.165088741
BCL2L2,0.072673834
PABPN1,0.424684529
NGDN,0.432473146
RP11-66N24.4,0.039261973
ZFHX2,0.066482289
AP1G2,0.34323195
DHRS4,0.068631041
DHRS4L2,0.456502621
LRRC16B,0.042957096
PCK2,0.838392387
DCAF11,0.641529105
PSME1,4.173583287
EMC9,0.086721626
RP11-468E2.5,0.057977737
PSME2,4.31477074
IRF9,0.163526949
REC8,0.262552919
TM9SF1,0.041644456
CHMP4A,1.474005996
MDP1,0.095713858
NEDD8,2.354087092
GMPR2,0.568862083
TINF2,0.255752024
RABGGTA,0.07187413
DHRS1,0.214241287
NOP9,0.032140286
RIPK3,0.314433736
NYNRIN,0.011442485
KHNYN,0.321866217
SDR39U1,0.027386828
STXBP6,0.188616652
G2E3,0.123846263
SCFD1,0.314139853
COCH,0.06908106
STRN3,0.099253049
AP4S1,0.125401284
HECTD1,0.513721722
HEATR5A,0.032208241
RP11-176H8.1,0.019912009
DTD2,0.009340487
NUBPL,0.044952057
RP11-187E13.1,0.017607122
ARHGAP5,0.794654464
EGLN3,0.889124173
SPTSSA,0.573896712
EAPP,1.195537843
SNX6,1.506040387
CFL2,0.131109713
BAZ1A,1.035747011
RP11-73E17.2,0.008282534
SRP54,0.272415241
FAM177A1,1.575082988
PPP2R3C,0.269818549
PSMA6,0.146720278
NFKBIA,1.783833609
RALGAPA1,0.149622778
MBIP,0.336904157
MIPOL1,0.005987909
FOXA1,0.262215787
SSTR1,0.124180409
SEC23A,1.105923905
GEMIN2,0.054463424
TRAPPC6B,0.059749298
PNN,0.882314659
CTAGE5,0.086298072
FBXO33,0.321625213
C14orf28,0.023089143
KLHL28,0.03047294
FAM179B,0.248938288
PRPF39,0.257448306
FKBP3,0.643213959
MIS18BP1,0.381135567
RPS29,17.50071317
RN7SL1,0.549963474
LRR1,0.16305698
RPL36AL,8.34787825
MGAT2,0.450503597
DNAAF2,0.113431609
KLHDC2,0.403062448
NEMF,0.905426216
ARF6,1.164924159
RP11-58E21.4,0.026974536
C14orf182,0.129176335
VCPKMT,0.014270443
SOS2,0.171147772
ATP5S,0.098129378
CDKL1,0.235039808
MAP4K5,0.308237964
ATL1,0.151200116
SAV1,0.164366451
PYGL,0.015328396
TMX1,0.325706916
C14orf166,1.173321667
PTGDR,0.009563594
TXNDC16,0.008469523
ERO1L,0.590134177
RP11-841O20.2,0.11075903
PSMC6,0.747589429
STYX,0.031371676
GNPNAT1,0.147039751
CDKN3,0.036225511
CNIH1,0.921190984
GMFB,0.228163565
CGRRF1,0.151019973
GCH1,0.195388091
SOCS4,0.129419273
MAPK1IP1L,0.348903424
LGALS3,52.5471586
DLGAP5,0.011131494
FBXO34,0.571996813
ATG14,0.088929994
KTN1,3.537178809
PELI2,0.086453255
TMEM260,0.008282534
EXOC5,0.075975409
AP5M1,0.278849453
NAA30,0.274470276
ACTR10,0.473382213
PSMA3,1.07306174
RP11-349A22.5,0.322758505
ARID4A,0.523045703
TIMM9,0.218722251
KIAA0586,0.053177912
DAAM1,1.041292864
GPR135,0.032002048
L3HYPDH,0.057977737
JKAMP,0.167552358
PCNXL4,0.019139489
DHRS7,0.612530958
PPM1A,0.638817394
MNAT1,0.09484223
SLC38A6,0.067277888
TMEM30B,0.322123162
HIF1A,0.33268085
PPP2R5E,0.553929704
WDR89,0.008469523
SGPP1,0.101095367
SYNE2,0.324546964
MTHFD1,0.011442485
AKAP5,0.047190789
ZBTB1,0.089247542
HSPA2,0.037172606
PPP1R36,0.171899116
PLEKHG3,0.296413471
CHURC1,0.906871918
GPX2,5.766031091
RAB15,0.005987909
MAX,0.82169158
FUT8,0.005565747
MPP5,0.64114016
ATP6V1D,0.94553213
EIF2S1,0.222843297
PLEK2,0.07185997
PLEKHH1,0.195680242
PIGH,0.069592765
VTI1B,1.744707317
RDH11,0.149646088
ZFYVE26,0.150259107
RAD51B,0.149910753
ZFP36L1,0.39303559
ACTN1,0.091991383
DCAF5,0.09042902
EXD2,0.005565747
ERH,1.400181304
SLC39A9,0.339209925
KIAA0247,0.344386445
SRSF5,2.672827248
COX16,1.326039176
SYNJ2BP,0.334291268
MED6,0.217483506
RP6-65G23.3,0.009340487
PCNX,0.249210689
RP1-261D10.2,0.132825976
SIPA1L1,0.233595136
DPF3,0.005987909
DCAF4,0.005565747
ZFYVE1,0.09256524
RBM25,1.265710831
PSEN1,0.343259071
NUMB,0.337039518
DNAL1,0.030641292
PNMA1,0.029436072
ELMSAN1,0.56330062
RP5-1021I20.1,0.026974536
PTGR2,0.137809312
FAM161B,0.038391009
COQ6,0.129574514
ENTPD5,1.327309679
ALDH6A1,0.191765009
LIN52,0.095085958
ABCD4,0.06182638
NPC2,2.234775878
ISCA2,0.467063111
AREL1,0.020241604
FCF1,0.440502384
YLPM1,0.122253844
DLST,0.068462332
EIF2B2,0.110421303
MLH3,0.016752057
ACYP1,0.194536242
ZC2HC1C,0.008282534
NEK9,0.175561907
TMED10,2.251979682
RP11-293M10.2,0.095697443
FOS,5.733829032
JDP2,0.155811713
FLVCR2,0.102236816
TTLL5,0.026565223
C14orf1,0.100356835
IFT43,0.253495035
GPATCH2L,0.412841367
ANGEL1,0.008282534
IRF2BPL,0.082766239
CIPC,0.706308826
TMEM63C,0.046156993
GSTZ1,0.459529963
VIPAS39,0.186549432
AHSA1,0.638762666
SPTLC2,0.8435506
ALKBH1,0.005565747
SLIRP,1.623568982
SNW1,0.637242491
GTF2A1,0.091836797
STON2,0.018367767
SEL1L,0.674050706
GALC,0.136650303
SPATA7,0.156032567
PTPN21,0.094312614
ZC3H14,0.117843868
FOXN3,0.276124433
FOXN3-AS1,0.020802823
EFCAB11,0.052080651
PSMC1,0.862278363
NRDE2,0.117595052
CALM1,10.76628469
RPS6KA5,0.135357532
C14orf159,0.1124659
CCDC88C,0.22673279
SMEK1,0.723398985
TC2N,0.299289808
TRIP11,0.338594652
ATXN3,0.05577754
NDUFB1,2.739758023
CPSF2,0.433665506
RIN3,0.024898414
LGMN,0.619485312
GOLGA5,0.248944827
CHGA,0.074011311
ITPK1,0.48762575
MOAP1,0.04784712
TMEM251,0.214323479
C14orf142,0.134947917
UBR7,0.046422523
BTBD7,0.295911965
DDX24,1.247294787
IFI27L1,0.378253389
IFI27,38.69026812
IFI27L2,1.20242081
SERPINA1,0.335989355
DICER1,0.186986123
DICER1-AS1,0.057603687
CLMN,0.725870859
SYNE3,0.045059095
SNHG10,0.079212131
GLRX5,0.693614616
C14orf132,0.026860925
BDKRB2,0.06164426
ATG2B,0.120462586
GSKIP,1.879954704
RP11-872J21.3,0.059326056
PAPOLA,1.277058089
VRK1,0.03357428
SETD3,0.411808951
CCNK,0.357880877
CCDC85C,0.163480093
CYP46A1,0.009563594
EVL,0.127676891
DEGS2,0.054487293
YY1,1.010857421
SLC25A29,0.083456852
WARS,0.354707902
WDR25,0.029370301
DIO3OS,0.287733402
RP11-796G6.2,0.102216044
PPP2R5C,0.53243217
DYNC1H1,0.587015439
HSP90AA1,12.8052368
WDR20,0.315325548
MOK,0.005987909
CINP,0.335494676
