rank,path_name,p_val,z_score,combined_score,overlapping_genes,adj_p_val,database
143,Cellular Response To Chemical Stress R-HSA-9711123,1.3911729663844645e-10,4.868705882352941,110.49870600092517,"['GSK3B', 'VCP', 'NOTCH1', 'HDAC3', 'CUL3', 'GSTP1', 'KEAP1', 'RXRA', 'SIN3A', 'AKT2', 'MYC', 'AKT1', 'EP300', 'BTRC', 'NCOA1', 'NCOA2', 'CREBBP', 'CDKN2A', 'PRKCD', 'STAT3', 'NCOR2', 'PSMA5', 'NCOR1', 'MAFK', 'PPARA', 'SQSTM1', 'BLVRA', 'ATF4', 'NFE2L2']",1.2647026967131497e-09,Reactome_2022
144,Cyclin D Associated Events In G1 R-HSA-69231,1.544159788201893e-10,12.362130177514793,279.27746911542647,"['RB1', 'LYN', 'SRC', 'CDKN2A', 'PPP2CA', 'RBL2', 'CDK6', 'TFDP1', 'CCND1', 'CDK4', 'ABL1', 'E2F2', 'E2F3', 'E2F4', 'JAK2']",1.394033142126709e-09,Reactome_2022
145,CD28 Co-Stimulation R-HSA-389356,1.8610253980960603e-10,20.507843137254902,459.47255106885825,"['LYN', 'YES1', 'PIK3CA', 'SRC', 'PDPK1', 'AKT2', 'PIK3R3', 'AKT1', 'MAP3K8', 'GRB2', 'PIK3R1', 'MTOR']",1.6382441459515171e-09,Reactome_2022
146,IRS-related Events Triggered By IGF1R R-HSA-2428928,1.8610253980960603e-10,20.507843137254902,459.47255106885825,"['PIK3CA', 'IRS1', 'PDPK1', 'AKT2', 'PTPN11', 'GRB2', 'PIK3R1', 'HRAS', 'FGFR3', 'FGFR2', 'IGF1R', 'FGFR1']",1.6382441459515171e-09,Reactome_2022
147,Signaling To ERKs R-HSA-187687,1.8610253980960603e-10,20.507843137254902,459.47255106885825,"['MAP2K1', 'MAP2K2', 'SHC1', 'SRC', 'MAPKAPK2', 'MAPK1', 'GRB2', 'MAPK14', 'HRAS', 'CRK', 'CRKL', 'MAPK3']",1.6382441459515171e-09,Reactome_2022
148,SARS-CoV-2-host Interactions R-HSA-9705683,1.8650779507755732e-10,4.972963699993138,111.40705839444057,"['BECN1', 'IKBKB', 'TBK1', 'IRAK1', 'YWHAQ', 'AKT2', 'AKT1', 'TRIM25', 'IKBKG', 'IKBKE', 'MAP3K7', 'VPS39', 'JAK1', 'RANBP2', 'IFNAR2', 'CREBBP', 'HSP90AA1', 'CHUK', 'STAT1', 'PDPK1', 'STAT2', 'CAV1', 'PTPN11', 'TYK2', 'IRF3', 'TRAF6', 'PTPN6', 'IFNAR1']",1.6382441459515171e-09,Reactome_2022
149,STAT3 Nuclear Events Downstream Of ALK Signaling R-HSA-9701898,2.1174959068801882e-10,162.95719844357976,3629.972093543684,"['HDAC2', 'HDAC3', 'HDAC1', 'SIN3A', 'STAT3', 'EP300', 'PRDM1', 'HIF1A']",1.8474796502981508e-09,Reactome_2022
150,CLEC7A (Dectin-1) Signaling R-HSA-5607764,2.7465874702047623e-10,6.815961826347305,150.056751075216,"['CHUK', 'SYK', 'PDPK1', 'SRC', 'PRKCD', 'NFATC3', 'NFATC2', 'NFKB1', 'RELA', 'NFKB2', 'RELB', 'NFKBIA', 'IKBKB', 'PSMA5', 'PPP3CA', 'PPP3R1', 'PPP3CB', 'TRAF6', 'IKBKG', 'BTRC', 'MAP3K7']",2.3803758075107937e-09,Reactome_2022
151,SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796,3.066436553132019e-10,15.70576678608575,344.0400793377218,"['SMAD2', 'SMAD4', 'SMAD3', 'HDAC1', 'YBX1', 'SMAD7', 'CDK9', 'TFDP1', 'MYC', 'EP300', 'MAPK1', 'E2F4', 'MAPK3']",2.639978489451407e-09,Reactome_2022
152,Regulation Of Signaling By CBL R-HSA-912631,3.313756821944678e-10,34.065755208333336,743.5794148079835,"['LYN', 'YES1', 'SYK', 'PIK3CA', 'PIK3R3', 'GRB2', 'PIK3R1', 'CBL', 'CRK', 'CRKL']",2.8156103715869813e-09,Reactome_2022
153,Signaling By BMP R-HSA-201451,3.313756821944678e-10,34.065755208333336,743.5794148079835,"['ACVRL1', 'SMAD1', 'SMAD4', 'BMP2', 'BMPR2', 'SMAD9', 'ACVR2B', 'SMAD5', 'SMAD7', 'BMPR1A']",2.8156103715869813e-09,Reactome_2022
154,Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,3.425329314585636e-10,7.717615873387128,168.20276236032527,"['PRKAA1', 'PRKAA2', 'PRKCB', 'PDPK1', 'SRC', 'GNAI3', 'PRKCA', 'PRKAB1', 'GNAI1', 'GNAI2', 'RPS6KA3', 'CREB1', 'RPS6KA1', 'MDM2', 'MAPK1', 'CAMK1', 'HRAS', 'CAMK2G', 'MAPK3']",2.8915117590657968e-09,Reactome_2022
155,Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755,3.6059165831102783e-10,13.089298496778811,284.60421596402864,"['PRKAA1', 'PRKAA2', 'PDPK1', 'SRC', 'PRKCA', 'PRKAB1', 'RPS6KA3', 'CREB1', 'RPS6KA1', 'MAPK1', 'CAMK1', 'HRAS', 'CAMK2G', 'MAPK3']",3.0243171342215237e-09,Reactome_2022
156,Transcriptional Regulation By TP53 R-HSA-3700989,3.8048307308098705e-10,3.4565802065802065,74.9717709315985,"['HDAC2', 'PRKAA1', 'PCNA', 'PRKAA2', 'HDAC1', 'PTEN', 'BRCA1', 'PRDM1', 'AURKA', 'PPP2CA', 'STK11', 'KAT5', 'YWHAQ', 'AKT2', 'CASP1', 'RBBP8', 'AKT1', 'EP300', 'E2F4', 'PRMT5', 'CREBBP', 'JUN', 'TBP', 'CDKN2A', 'PDPK1', 'FOS', 'MAPK14', 'PRKAB1', 'MTOR', 'CDK9', 'RBL2', 'RAD50', 'TFDP1', 'BCL6', 'KAT6A', 'MDM2', 'ATM', 'MAPKAPK5', 'SGK1', 'TP53', 'TAF1']",3.1706922756748924e-09,Reactome_2022
157,Mitochondrial Biogenesis R-HSA-1592230,4.28562811052839e-10,9.004518913429804,194.23272984655782,"['NCOA1', 'ESRRA', 'NCOA2', 'MEF2C', 'CREBBP', 'HDAC3', 'PRKAA2', 'MAPK14', 'PRKAB1', 'CREB1', 'NCOR1', 'RXRA', 'TFAM', 'PPARA', 'MEF2D', 'PPARGC1A', 'GABPA']",3.5486092634948458e-09,Reactome_2022
158,Activation Of AP-1 Family Of Transcription Factors R-HSA-450341,5.236855166004677e-10,inf,inf,"['MAPK9', 'JUN', 'MAPK8', 'MAPK1', 'FOS', 'MAPK14', 'MAPK3']",4.2285165936683724e-09,Reactome_2022
159,Constitutive Signaling By NOTCH1 t(7;9)(NOTCH1:M1580 K2555) Translocation Mutant R-HSA-2660826,5.236855166004677e-10,inf,inf,"['DLL4', 'JAG2', 'ADAM17', 'JAG1', 'NOTCH1', 'ADAM10', 'DLL1']",4.2285165936683724e-09,Reactome_2022
160,IkBA Variant Leads To EDA-ID R-HSA-5603029,5.236855166004677e-10,inf,inf,"['IKBKB', 'NFKBIA', 'CHUK', 'IKBKG', 'NFKB1', 'RELA', 'NFKB2']",4.2285165936683724e-09,Reactome_2022
161,PECAM1 Interactions R-HSA-210990,5.236855166004677e-10,inf,inf,"['LYN', 'YES1', 'SRC', 'ITGAV', 'PTPN11', 'PTPN6', 'PLCG1']",4.2285165936683724e-09,Reactome_2022
162,FCERI Mediated Ca+2 Mobilization R-HSA-2871809,5.707257791039852e-10,22.518786692759296,479.2923841164137,"['LYN', 'PPP3CA', 'PPP3CB', 'PPP3R1', 'SYK', 'SHC1', 'NFATC3', 'NFATC2', 'GRB2', 'PLCG1', 'VAV2']",4.579898227377659e-09,Reactome_2022
163,Signaling By NOTCH2 R-HSA-1980145,6.090300989920127e-10,17.574789915966388,372.92216365322975,"['NOTCH2', 'DLL4', 'JAG2', 'JAG1', 'CREB1', 'MAML2', 'EP300', 'ADAM10', 'PSEN1', 'MAML3', 'RBPJ', 'DLL1']",4.857295268034458e-09,Reactome_2022
164,MAPK1/MAPK3 Signaling R-HSA-5684996,6.631146164119407e-10,4.503703703703704,95.18160403905694,"['IRS1', 'SHC1', 'SRC', 'CUL3', 'PIK3R1', 'EGFR', 'PPP2CA', 'PPP1CB', 'ERBB3', 'ERBB2', 'MAPK1', 'CSK', 'JAK2', 'HRAS', 'IL6R', 'CAMK2G', 'JAK1', 'MAPK3', 'MAP2K1', 'MAP2K2', 'PTPN11', 'TYK2', 'PTK2', 'PSMA5', 'PIK3CA', 'GRB2', 'FGFR3', 'FGFR2', 'FGFR1']",5.2563963496068475e-09,Reactome_2022
165,Constitutive Signaling By EGFRvIII R-HSA-5637810,6.917528231980638e-10,45.9078947368421,968.279786046403,"['HSP90AA1', 'PIK3CA', 'SHC1', 'GRB2', 'PIK3R1', 'PLCG1', 'CBL', 'HRAS', 'EGFR']",5.352849227127875e-09,Reactome_2022
166,Gastrin-CREB Signaling Pathway Via PKC And MAPK R-HSA-881907,6.917528231980638e-10,45.9078947368421,968.279786046403,"['RPS6KA3', 'CREB1', 'RPS6KA1', 'MAPK1', 'PRKCA', 'GRB2', 'HRAS', 'EGFR', 'MAPK3']",5.352849227127875e-09,Reactome_2022
167,NOTCH4 Intracellular Domain Regulates Transcription R-HSA-9013695,6.917528231980638e-10,45.9078947368421,968.279786046403,"['NOTCH2', 'CREBBP', 'NOTCH1', 'SMAD3', 'SNW1', 'MAML2', 'EP300', 'MAML3', 'RBPJ']",5.352849227127875e-09,Reactome_2022
168,Signaling By ERBB2 ECD Mutants R-HSA-9665348,6.917528231980638e-10,45.9078947368421,968.279786046403,"['HSP90AA1', 'PIK3CA', 'SHC1', 'ERBB2', 'GRB2', 'PIK3R1', 'PLCG1', 'HRAS', 'EGFR']",5.352849227127875e-09,Reactome_2022
169,Signaling By ERBB2 KD Mutants R-HSA-9664565,7.707365475426764e-10,29.196428571428573,612.6483537940567,"['HSP90AA1', 'ERBB3', 'PIK3CA', 'SHC1', 'ERBB2', 'GRB2', 'PIK3R1', 'PLCG1', 'HRAS', 'EGFR']",5.928742673405203e-09,Reactome_2022
170,Post-translational Protein Modification R-HSA-597592,7.906491289099539e-10,2.2527887514011775,47.21432247492395,"['APP', 'THRB', 'THRA', 'TRRAP', 'PTEN', 'KEAP1', 'RORA', 'BRCA1', 'SMC3', 'NR3C1', 'YY1', 'PPP3CA', 'TRIM28', 'SIN3A', 'MYC', 'DAG1', 'TRIM25', 'EP300', 'IKBKG', 'BTRC', 'IKBKE', 'MAP3K7', 'NCOA1', 'USP8', 'NCOA2', 'PARP1', 'AXIN1', 'ADAM10', 'CSNK1D', 'ANK3', 'TOPORS', 'TGFBR1', 'RHOA', 'PIAS1', 'TGFBR2', 'NCOR2', 'PSMA5', 'NR5A2', 'HGS', 'TRAF6', 'PPARG', 'PPARA', 'TP53', 'SQSTM1', 'HDAC4', 'BECN1', 'DNMT1', 'DDX5', 'HDAC2', 'VCP', 'PCNA', 'PRKDC', 'HDAC1', 'CTBP1', 'EPAS1', 'CUL3', 'NR1I2', 'HIF1A', 'RELA', 'HDAC7', 'AURKA', 'SOCS3', 'MUC1', 'MTA1', 'RXRA', 'TP53BP1', 'PPARGC1A', 'RANBP2', 'SMAD2', 'SMAD1', 'SMAD4', 'CREBBP', 'SMAD3', 'CDKN2A', 'USP9X', 'VDR', 'NR1H2', 'NR1H3', 'SMAD7', 'NFKB2', 'NFKBIA', 'NR4A2', 'HNRNPK', 'SP3', 'MDM2', 'NFE2L2']",6.0461403975467065e-09,Reactome_2022
171,Signaling By FGFR R-HSA-190236,1.0625868165455216e-09,8.358934464875059,172.71698081045736,"['SHC1', 'SRC', 'PTPN11', 'PIK3R1', 'CBL', 'PPP2CA', 'PIK3CA', 'HNRNPH1', 'MKNK1', 'MAPK1', 'GRB2', 'PLCG1', 'HRAS', 'FGFR3', 'FGFR2', 'MAPK3', 'FGFR1']",8.078145388942562e-09,Reactome_2022
172,Cell Cycle R-HSA-1640170,1.0971836665141978e-09,2.7889238165680474,57.53694646634113,"['RB1', 'GSK3B', 'RSF1', 'BRCA1', 'SMC3', 'FOXM1', 'PPP1CB', 'XPO1', 'PTTG1', 'KAT5', 'CCND1', 'YWHAQ', 'AKT2', 'MYC', 'AKT1', 'EP300', 'MYBL2', 'JAK2', 'BTRC', 'HSP90AA1', 'PRKCB', 'DYRK1A', 'VRK1', 'PRKCA', 'CSNK1D', 'CSNK1E', 'RBL2', 'PSMA5', 'TFDP1', 'TP53', 'ANAPC1', 'PCNA', 'SRC', 'HDAC1', 'AURKA', 'PPP2CA', 'LRIG1', 'ABL1', 'RBBP8', 'MAPK1', 'E2F2', 'E2F3', 'E2F4', 'TP53BP1', 'MAPK3', 'RANBP2', 'LYN', 'CDKN2A', 'PLK1', 'RAD50', 'CDK6', 'CDK4', 'MDM2', 'ATM']",8.292667246909634e-09,Reactome_2022
173,FGFR1 Mutant Receptor Activation R-HSA-1839124,1.6608398640369702e-09,25.54443359375,516.40479869126,"['STAT5A', 'STAT5B', 'ZMYM2', 'CUX1', 'PIK3CA', 'STAT1', 'STAT3', 'GRB2', 'PIK3R1', 'FGFR1']",1.2480299556347175e-08,Reactome_2022
174,Transcriptional Activation Of Mitochondrial Biogenesis R-HSA-2151201,1.848570798288748e-09,11.071320411871593,222.63155509766955,"['NCOA1', 'ESRRA', 'NCOA2', 'MEF2C', 'CREBBP', 'HDAC3', 'CREB1', 'NCOR1', 'RXRA', 'TFAM', 'PPARA', 'MEF2D', 'PPARGC1A', 'GABPA']",1.3629042874195884e-08,Reactome_2022
175,NOTCH3 Intracellular Domain Regulates Transcription R-HSA-9013508,1.8556466067174395e-09,36.72280701754386,738.3132332271493,"['CREBBP', 'NOTCH1', 'SNW1', 'MAML2', 'STAT1', 'EP300', 'MAML3', 'RBPJ', 'PBX1']",1.3629042874195884e-08,Reactome_2022
176,SHC1 Events In ERBB2 Signaling R-HSA-1250196,1.8556466067174395e-09,36.72280701754386,738.3132332271493,"['ERBB3', 'SHC1', 'PRKCD', 'ERBB2', 'PRKCA', 'GRB2', 'PTPN12', 'HRAS', 'EGFR']",1.3629042874195884e-08,Reactome_2022
177,Signal Transduction By L1 R-HSA-445144,1.8556466067174395e-09,36.72280701754386,738.3132332271493,"['ITGB1', 'MAP2K1', 'MAP2K2', 'MAPK1', 'ITGAV', 'EGFR', 'VAV2', 'FGFR1', 'MAPK3']",1.3629042874195884e-08,Reactome_2022
178,Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480,1.8812986641730885e-09,7.977452745274528,160.27742441990864,"['LYN', 'HSP90AA1', 'YES1', 'SYK', 'SRC', 'PRKCD', 'PIK3R1', 'PTK2', 'VAV2', 'PIK3CA', 'ABL1', 'MAPK1', 'GRB2', 'PLCG1', 'CRK', 'NCK1', 'MAPK3']",1.3739821704634915e-08,Reactome_2022
179,Deactivation Of Beta-Catenin Transactivating Complex R-HSA-3769402,1.9937552650479924e-09,12.709327345869585,254.6090800529854,"['TCF7L2', 'TLE1', 'CTBP1', 'HDAC1', 'LEF1', 'TCF7', 'XPO1', 'AKT2', 'AKT1', 'CTNNB1', 'SOX9', 'BTRC', 'SOX4']",1.440504083894842e-08,Reactome_2022
180,GPVI-mediated Activation Cascade R-HSA-114604,2.005624916807434e-09,18.762067840834963,375.7537516201398,"['LYN', 'SYK', 'PIK3CA', 'PDPK1', 'PIK3R3', 'PTPN11', 'PTPN6', 'PIK3R1', 'PRKCZ', 'RHOA', 'VAV2']",1.440504083894842e-08,Reactome_2022
181,IRS-mediated Signaling R-HSA-112399,2.005624916807434e-09,18.762067840834963,375.7537516201398,"['PIK3CA', 'IRS1', 'PDPK1', 'AKT2', 'PTPN11', 'GRB2', 'PIK3R1', 'HRAS', 'FGFR3', 'FGFR2', 'FGFR1']",1.440504083894842e-08,Reactome_2022
182,Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530,3.0358282119337853e-09,12.130469726736917,237.91225300341776,"['IRS1', 'SRC', 'PIK3R3', 'PTPN11', 'PIK3R1', 'EGFR', 'PIK3CA', 'ERBB3', 'ERBB2', 'GRB2', 'FGFR3', 'FGFR2', 'FGFR1']",2.1684487228098466e-08,Reactome_2022
183,P75 NTR Receptor-Mediated Signaling R-HSA-193704,3.3507358743452364e-09,7.020215633423181,136.99309056489602,"['PRKCI', 'HDAC2', 'HDAC3', 'HDAC1', 'BAD', 'PSEN1', 'RHOA', 'RELA', 'NFKB1', 'VAV2', 'IKBKB', 'NFKBIA', 'ADAM17', 'MAPK8', 'IRAK1', 'CASP3', 'TRAF6', 'SQSTM1']",2.372513781451384e-08,Reactome_2022
184,ZBP1(DAI) Mediated Induction Of Type I IFNs R-HSA-1606322,3.3580195060542666e-09,22.703993055555557,442.99837061559987,"['IKBKB', 'NFKBIA', 'TBK1', 'CHUK', 'IRF3', 'IKBKG', 'NFKB1', 'RELA', 'NFKB2', 'NFKBIB']",2.372513781451384e-08,Reactome_2022
185,Downstream Signaling Of Activated FGFR1 R-HSA-5654687,3.5662760427486678e-09,54.30869001297017,1056.3987302670735,"['PIK3CA', 'SHC1', 'PTPN11', 'GRB2', 'PIK3R1', 'PLCG1', 'HRAS', 'FGFR1']",2.4792293345311595e-08,Reactome_2022
186,Downstream Signaling Of Activated FGFR2 R-HSA-5654696,3.5662760427486678e-09,54.30869001297017,1056.3987302670735,"['PIK3CA', 'SHC1', 'PTPN11', 'GRB2', 'PIK3R1', 'PLCG1', 'HRAS', 'FGFR2']",2.4792293345311595e-08,Reactome_2022
187,Downstream Signaling Of Activated FGFR3 R-HSA-5654708,3.5662760427486678e-09,54.30869001297017,1056.3987302670735,"['PIK3CA', 'SHC1', 'PTPN11', 'GRB2', 'PIK3R1', 'PLCG1', 'FGFR3', 'HRAS']",2.4792293345311595e-08,Reactome_2022
188,RHO GTPase Effectors R-HSA-195258,3.6415698048886294e-09,4.1312525010004,80.27375172085542,"['ITGB1', 'KDM1A', 'ROCK1', 'SRC', 'SRF', 'PRKCZ', 'PPP2CA', 'PPP1CB', 'XPO1', 'YWHAQ', 'ABL1', 'DVL2', 'MAPK1', 'NCK1', 'MAPK3', 'RANBP2', 'NCOA2', 'PRKCB', 'PDPK1', 'PRKCD', 'PLK1', 'PRKCA', 'MAPK14', 'PTK2', 'RHOA', 'CTTN', 'CTNNB1', 'GRB2', 'NOX1']",2.51810677997618e-08,Reactome_2022
189,Signaling By FGFR In Disease R-HSA-1226099,3.856069579538778e-09,10.278543307086615,199.13256562399573,"['STAT5A', 'STAT5B', 'STAT1', 'STAT3', 'PIK3R1', 'ZMYM2', 'PIK3CA', 'CUX1', 'GRB2', 'PLCG1', 'HRAS', 'FGFR3', 'FGFR2', 'FGFR1']",2.652322991217149e-08,Reactome_2022
190,AKT Phosphorylates Targets In Nucleus R-HSA-198693,4.017795218746694e-09,142.3106796116505,2751.225844071362,"['NR4A1', 'CREB1', 'AKT2', 'RPS6KB2', 'AKT1', 'FOXO3', 'FOXO1']",2.692337002252939e-08,Reactome_2022
191,MAPK1 (ERK2) Activation R-HSA-112411,4.017795218746694e-09,142.3106796116505,2751.225844071362,"['MAP2K2', 'MAPK1', 'PTPN11', 'TYK2', 'JAK2', 'IL6R', 'JAK1']",2.692337002252939e-08,Reactome_2022
192,MAPK3 (ERK1) Activation R-HSA-110056,4.017795218746694e-09,142.3106796116505,2751.225844071362,"['MAP2K1', 'PTPN11', 'TYK2', 'JAK2', 'IL6R', 'JAK1', 'MAPK3']",2.692337002252939e-08,Reactome_2022
193,NR1H2 And NR1H3 Regulate Gene Expression To Control Bile Acid Homeostasis R-HSA-9623433,4.017795218746694e-09,142.3106796116505,2751.225844071362,"['NCOA1', 'NCOR2', 'RXRB', 'NCOR1', 'RXRA', 'NR1H2', 'NR1H3']",2.692337002252939e-08,Reactome_2022
194,RUNX3 Regulates WNT Signaling R-HSA-8951430,4.017795218746694e-09,142.3106796116505,2751.225844071362,"['TCF7L2', 'CCND1', 'MYC', 'LEF1', 'TCF7', 'CTNNB1', 'RUNX3']",2.692337002252939e-08,Reactome_2022
195,Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372,4.2738792369389715e-09,6.889550264550264,132.76675898047048,"['CHUK', 'PRKCB', 'NFATC3', 'NFATC2', 'RELA', 'NFKB1', 'IKBKB', 'PSMA5', 'NFKBIA', 'PPP3CA', 'PPP3CB', 'PPP3R1', 'REL', 'IKBKG', 'BTRC', 'HRAS', 'MAP3K7', 'NFKBIB']",2.8492528246259812e-08,Reactome_2022
196,Death Receptor Signaling R-HSA-73887,4.382830503009723e-09,5.3762823529411765,103.46962421114733,"['PRKCI', 'HDAC2', 'HDAC3', 'CHUK', 'HDAC1', 'BAD', 'PSEN1', 'TNF', 'NFKB1', 'RHOA', 'RELA', 'VAV2', 'NFKBIA', 'IKBKB', 'ADAM17', 'MAPK8', 'IRAK1', 'CASP3', 'TRAF6', 'IKBKG', 'MAP3K7', 'SQSTM1']",2.903472266248641e-08,Reactome_2022
197,Interleukin-6 Family Signaling R-HSA-6783589,4.444546007565227e-09,30.599415204678362,588.4753495843113,"['SOCS3', 'STAT1', 'STAT3', 'PTPN11', 'TYK2', 'CBL', 'JAK2', 'IL6R', 'JAK1']",2.903472266248641e-08,Reactome_2022
198,Myogenesis R-HSA-525793,4.444546007565227e-09,30.599415204678362,588.4753495843113,"['MEF2A', 'TCF7L2', 'MEF2C', 'TCF12', 'ABL1', 'CTNNB1', 'MAPK14', 'MEF2D', 'NEO1']",2.903472266248641e-08,Reactome_2022
199,Signaling By Cytosolic FGFR1 Fusion Mutants R-HSA-1839117,4.444546007565227e-09,30.599415204678362,588.4753495843113,"['STAT5A', 'STAT5B', 'ZMYM2', 'CUX1', 'PIK3CA', 'STAT1', 'STAT3', 'GRB2', 'PIK3R1']",2.903472266248641e-08,Reactome_2022
200,TAK1-dependent IKK And NF-kappa-B Activation R-HSA-445989,4.547943474544783e-09,11.60194755274622,222.85706174494428,"['APP', 'CHUK', 'RELA', 'NFKB1', 'NFKB2', 'IKBKB', 'NFKBIA', 'IRAK1', 'TRAF6', 'IKBKG', 'MAP3K7', 'TP53', 'NFKBIB']",2.956163258454109e-08,Reactome_2022
201,Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582,5.471648004217356e-09,9.92316046701059,188.77508870724267,"['CEBPB', 'JUN', 'CDKN2A', 'STAT3', 'FOS', 'RELA', 'NFKB1', 'RPS6KA3', 'CDK6', 'CDK4', 'RPS6KA1', 'MAPK1', 'ANAPC1', 'MAPK3']",3.538876818648041e-08,Reactome_2022
202,RET Signaling R-HSA-8853659,6.0616764280105484e-09,16.078697232317584,304.2295233129776,"['GRB7', 'PIK3CA', 'SHC1', 'SRC', 'GRB10', 'PIK3R3', 'PRKCA', 'PTPN11', 'GRB2', 'PIK3R1', 'PLCG1']",3.90107888931372e-08,Reactome_2022
203,Inactivation Of CSF3 (G-CSF) Signaling R-HSA-9705462,6.43224865639598e-09,20.431640625,385.38041321206003,"['LYN', 'STAT5A', 'SOCS3', 'STAT5B', 'SYK', 'STAT1', 'STAT3', 'TYK2', 'JAK2', 'JAK1']",4.098981986919006e-08,Reactome_2022
204,PI3K Cascade R-HSA-109704,6.43224865639598e-09,20.431640625,385.38041321206003,"['PIK3CA', 'IRS1', 'PDPK1', 'AKT2', 'PTPN11', 'GRB2', 'PIK3R1', 'FGFR3', 'FGFR2', 'FGFR1']",4.098981986919006e-08,Reactome_2022
205,TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789,6.710764627720077e-09,11.117468893254747,209.22579438423236,"['ITGB1', 'SMAD2', 'SMAD4', 'SMAD3', 'ZFYVE9', 'CBL', 'TGFBR1', 'PPP1CA', 'SMAD7', 'TGFBR2', 'PPP1CB', 'XPO1', 'ITGAV']",4.255606837090781e-08,Reactome_2022
206,Mitotic G1 Phase And G1/S Transition R-HSA-453279,6.8607742891066925e-09,4.9813168002672015,93.6360312278986,"['RB1', 'LYN', 'PCNA', 'HDAC1', 'SRC', 'CDKN2A', 'DYRK1A', 'PSMA5', 'RBL2', 'PPP2CA', 'CDK6', 'TFDP1', 'CCND1', 'CDK4', 'AKT2', 'MYC', 'ABL1', 'AKT1', 'E2F2', 'MYBL2', 'E2F3', 'E2F4', 'JAK2']",4.3296148426401455e-08,Reactome_2022
207,VEGFR2 Mediated Cell Proliferation R-HSA-5218921,9.733021009995527e-09,26.225563909774436,483.8024238269476,"['PDPK1', 'PRKCB', 'SRC', 'PRKCD', 'PRKCA', 'PLCG1', 'PRKCZ', 'HRAS', 'VEGFA']",6.112525271977868e-08,Reactome_2022
208,Transcriptional Regulation By AP-2 (TFAP2) Family Of Transcription Factors R-HSA-8864260,1.0060353501646791e-08,15.005348988910633,276.3184528344863,"['YY1', 'KDM5B', 'WWOX', 'CREBBP', 'MYC', 'ERBB2', 'EP300', 'MYBL2', 'PITX2', 'EGFR', 'VEGFA']",6.287720938529245e-08,Reactome_2022
209,Signaling By FGFR2 R-HSA-5654738,1.0132849260079392e-08,8.34319526627219,153.57722743851897,"['SHC1', 'SRC', 'PTPN11', 'PIK3R1', 'CBL', 'PPP2CA', 'PIK3CA', 'HNRNPH1', 'MKNK1', 'MAPK1', 'GRB2', 'PLCG1', 'HRAS', 'FGFR2', 'MAPK3']",6.288231529672874e-08,Reactome_2022
210,Chromatin Modifying Enzymes R-HSA-3247509,1.0235457639854228e-08,4.036409325701522,74.25946883893151,"['KDM5B', 'HDAC2', 'HDAC3', 'KDM1A', 'KMT2A', 'TRRAP', 'HDAC1', 'RELA', 'MTA1', 'KAT5', 'CCND1', 'EP300', 'JAK2', 'MTA3', 'NCOA1', 'NCOA2', 'PRMT5', 'CREBBP', 'NFKB1', 'SMARCA4', 'NFKB2', 'NCOR2', 'REST', 'NCOR1', 'CDK4', 'KAT6A', 'CLOCK', 'EZH2']",6.288231529672874e-08,Reactome_2022
211,Regulation Of KIT Signaling R-HSA-1433559,1.0254654494543457e-08,40.72762645914397,749.2064428646303,"['LYN', 'YES1', 'SRC', 'PRKCA', 'GRB2', 'PTPN6', 'CBL', 'SH2B3']",6.288231529672874e-08,Reactome_2022
212,Signaling By NTRK3 (TRKC) R-HSA-9034015,1.0254654494543457e-08,40.72762645914397,749.2064428646303,"['PIK3CA', 'IRS1', 'SHC1', 'SRC', 'GRB2', 'PIK3R1', 'PLCG1', 'HRAS']",6.288231529672874e-08,Reactome_2022
213,"Cell Cycle, Mitotic R-HSA-69278",1.3655624067369992e-08,2.8369072280387435,51.373877479660976,"['RB1', 'GSK3B', 'PCNA', 'HDAC1', 'SRC', 'SMC3', 'FOXM1', 'AURKA', 'PPP1CB', 'PPP2CA', 'XPO1', 'CCND1', 'PTTG1', 'AKT2', 'MYC', 'ABL1', 'LRIG1', 'AKT1', 'E2F2', 'EP300', 'MAPK1', 'E2F3', 'MYBL2', 'E2F4', 'JAK2', 'BTRC', 'MAPK3', 'LYN', 'RANBP2', 'HSP90AA1', 'PRKCB', 'CDKN2A', 'PLK1', 'DYRK1A', 'PRKCA', 'VRK1', 'CSNK1D', 'CSNK1E', 'PSMA5', 'RBL2', 'CDK6', 'TFDP1', 'CDK4', 'TP53', 'ANAPC1']",8.334418444873704e-08,Reactome_2022
214,"Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643",1.4016828403542787e-08,10.260314341846758,185.5373381216223,"['APP', 'CHUK', 'MAPK14', 'RELA', 'NFKB1', 'NFKB2', 'IKBKB', 'ITCH', 'IRAK1', 'TRAF6', 'CASP1', 'IKBKG', 'MAP3K7']",8.514895759161507e-08,Reactome_2022
